dataset_id,subject_id,trial_id,t,aoi,aoi_data_id
0,0,3,-20050,other_other,791
0,0,3,-20025,other_other,792
0,0,3,-20000,other_other,793
0,0,3,-19975,other_other,794
0,0,3,-19950,other_other,795
0,0,3,-19925,other_other,796
0,0,3,-19900,other_other,797
0,0,3,-19875,other_other,798
0,0,3,-19850,other_other,799
0,0,3,-19825,other_other,800
0,0,3,-19800,other_other,801
0,0,3,-19775,other_other,802
0,0,3,-19750,other_other,803
0,0,3,-19700,other_other,804
0,0,3,-19675,other_other,805
0,0,3,-19650,other_other,806
0,0,3,-19625,other_other,807
0,0,3,-19600,other_other,808
0,0,3,-19575,other_other,809
0,0,3,-19550,other_other,810
0,0,3,-19525,other_other,811
0,0,3,-19500,other_other,812
0,0,3,-19475,window_window,813
0,0,3,-19450,other_other,814
0,0,3,-19425,other_other,815
0,0,3,-19400,other_other,816
0,0,3,-19300,other_other,817
0,0,3,-18550,window_window,818
0,0,3,-18475,window_window,819
0,0,3,-18450,window_window,820
0,0,3,-18425,window_window,821
0,0,3,-18400,window_window,822
0,0,3,-18375,window_window,823
0,0,3,-18325,window_window,824
0,0,3,-18300,window_window,825
0,0,3,-18250,window_window,826
0,0,3,-18225,window_window,827
0,0,3,-18200,window_window,828
0,0,3,-18150,window_window,829
0,0,3,-18075,window_window,830
0,0,3,-18050,other_other,831
0,0,3,-18000,other_other,832
0,0,3,-17975,other_other,833
0,0,3,-17950,other_other,834
0,0,3,-17925,other_other,835
0,0,3,-17900,other_other,836
0,0,3,-17875,other_other,837
0,0,3,-17800,other_other,838
0,0,3,-14500,target_exit,839
0,0,3,-14475,target_exit,840
0,0,3,-14450,target_exit,841
0,0,3,-14425,target_exit,842
0,0,3,-14400,target_exit,843
0,0,3,-14375,target_exit,844
0,0,3,-14350,target_exit,845
0,0,3,-14325,target_exit,846
0,0,3,-14300,target_exit,847
0,0,3,-14275,target_exit,848
0,0,3,-14225,target_exit,849
0,0,3,-14200,target_exit,850
0,0,3,-14175,target_exit,851
0,0,3,-14150,target_exit,852
0,0,3,-14125,target_exit,853
0,0,3,-14100,target_exit,854
0,0,3,-14075,target_exit,855
0,0,3,-14050,target_exit,856
0,0,3,-14025,target_exit,857
0,0,3,-14000,target_exit,858
